Average,City,Code,Direction,Full,Maximum,Minimum,Month,Precipitation,WindSpeed,State,Day,Year
6,Gulkana,GKN,21,11/20/2016,12,0,11,0.01,1.27,Alaska,20,2016
60,Gustavus,GST,30,11/20/2016,60,60,11,0,3.4,Alaska,20,2016
30,Homer,HOM,4,11/20/2016,35,24,11,0.14,4.75,Alaska,20,2016
22,Iliamna,ILI,25,11/20/2016,27,17,11,0,9.51,Alaska,20,2016
30,Juneau,JNU,16,11/20/2016,37,23,11,0.15,2.04,Alaska,20,2016
23,Kenai,ENA,4,11/20/2016,30,16,11,0.2,5.95,Alaska,20,2016
37,Ketchikan,KTN,28,11/20/2016,42,32,11,1.28,6.17,Alaska,20,2016
18,King Salmon,AKN,25,11/20/2016,24,10,11,0.32,9.25,Alaska,20,2016
34,Kodiak,ADQ,25,11/20/2016,40,28,11,1.86,8.11,Alaska,20,2016
14,Kotzebue,OTZ,15,11/20/2016,16,10,11,0.07,15.44,Alaska,20,2016
2,Mc Grath,MCG,31,11/20/2016,10,-7,11,0.1,1.37,Alaska,20,2016
20,Nome,OME,11,11/20/2016,25,14,11,0.61,10.1,Alaska,20,2016
10,Northway,ORT,16,11/20/2016,15,4,11,0,2.24,Alaska,20,2016
23,Palmer,PAQ,22,11/20/2016,29,16,11,0.01,4.61,Alaska,20,2016
60,Petersburg,PSG,19,11/20/2016,60,60,11,0,1.67,Alaska,20,2016
37,Sitka,SIT,6,11/20/2016,43,31,11,0.36,4.07,Alaska,20,2016
36,Skagway,SGY,4,11/20/2016,39,33,11,0.12,8.05,Alaska,20,2016
35,St Paul Island,SNP,17,11/20/2016,39,29,11,0.45,15.45,Alaska,20,2016
23,Talkeetna,TKA,6,11/20/2016,30,16,11,0.02,6.11,Alaska,20,2016
1,Tanana,TAL,16,11/20/2016,10,-7,11,0,2,Alaska,20,2016
13,Utqiagvik (Barrow),BRW,12,11/20/2016,21,4,11,0,8.12,Alaska,20,2016
30,Yakutat,YAK,6,11/20/2016,37,23,11,0.8,2.98,Alaska,20,2016
55,Douglas Bisbee,DUG,17,11/20/2016,76,33,11,0,3.02,Arizona,20,2016
56,Kingman,IGM,17,11/20/2016,71,40,11,0,6.24,Arizona,20,2016
68,Phoenix,PHX,12,11/20/2016,79,55,11,0.02,3.11,Arizona,20,2016
66,Tucson,TUS,15,11/20/2016,82,51,11,0.01,5.78,Arizona,20,2016
47,Winslow,INW,16,11/20/2016,64,29,11,0,4.55,Arizona,20,2016
56,Fort Smith,FSM,17,11/20/2016,73,39,11,0.1,4.78,Arkansas,20,2016
54,Harrison,HRO,21,11/20/2016,68,40,11,0.02,5.54,Arkansas,20,2016
57,North Little Rock,LZK,0,11/20/2016,69,45,11,0.22,0,Arkansas,20,2016
59,Bakersfield,BFL,26,11/20/2016,72,46,11,0.1,2.37,California,20,2016
46,Bishop,BIH,26,11/20/2016,66,25,11,0,5.75,California,20,2016
55,Concord,CCR,20,11/20/2016,64,45,11,0.39,3.43,California,20,2016
52,Eureka,EKA,0,11/20/2016,60,44,11,2.3,0,California,20,2016
56,Fresno,FAT,18,11/20/2016,68,44,11,0.51,3.72,California,20,2016
57,Hayward,HWD,20,11/20/2016,64,50,11,0.06,4.48,California,20,2016
64,Long Beach,LGB,26,11/20/2016,74,53,11,0.42,1.54,California,20,2016
64,Los Angeles,LAX,22,11/20/2016,73,55,11,0.5,2.65,California,20,2016
53,Red Bluff,RBL,25,11/20/2016,61,44,11,2.13,6.01,California,20,2016
51,Redding,RDD,13,11/20/2016,61,42,11,2.97,2.27,California,20,2016
53,Sacramento,SAC,21,11/20/2016,63,43,11,0.4,3.31,California,20,2016
56,Salinas,SNS,20,11/20/2016,67,46,11,0.22,4.31,California,20,2016
65,San Diego,SAN,28,11/20/2016,73,57,11,0.11,3.08,California,20,2016
57,San Francisco,SFO,20,11/20/2016,62,51,11,0.79,6.7,California,20,2016
53,Sandberg,SDB,15,11/20/2016,63,45,11,0.61,11.82,California,20,2016
57,Santa Barbara,SBA,20,11/20/2016,70,43,11,0.48,2.42,California,20,2016
55,Santa Maria,SMX,23,11/20/2016,67,43,11,0.69,4.48,California,20,2016
56,Stockton,SCK,20,11/20/2016,67,45,11,0.91,4.97,California,20,2016
33,Alamosa,ALS,22,11/20/2016,55,10,11,0,4.11,Colorado,20,2016
47,Colorado Springs,COS,14,11/20/2016,63,30,11,0.01,3.5,Colorado,20,2016
38,Craig,CAG,19,11/20/2016,59,17,11,0.03,3.88,Colorado,20,2016
42,Denver,DEN,16,11/20/2016,59,28,11,0.22,7.2,Colorado,20,2016
44,Grand Junction,GJT,11,11/20/2016,58,29,11,0.22,2.9,Colorado,20,2016
47,Pueblo,PUB,16,11/20/2016,67,26,11,0.08,3.41,Colorado,20,2016
50,Bridgeport,BDR,25,11/20/2016,59,41,11,1.5,7.17,Connecticut,20,2016
46,Windsor Locks,BDL,28,11/20/2016,58,34,11,1.21,6.02,Connecticut,20,2016
49,Wilmington,ILG,28,11/20/2016,62,36,11,0.08,7.14,Delaware,20,2016
62,Daytona Beach,DAB,23,11/20/2016,73,51,11,0,4.07,Florida,20,2016
73,Fort Lauderdale,FLL,17,11/20/2016,79,65,11,0.42,6.01,Florida,20,2016
59,Gainesville,GNV,26,11/20/2016,74,42,11,0,2.62,Florida,20,2016
58,Jacksonville,JAX,24,11/20/2016,73,42,11,0,2.84,Florida,20,2016
75,Key West,EYW,3,11/20/2016,78,70,11,0.03,9.05,Florida,20,2016
73,Miami,MIA,17,11/20/2016,80,66,11,0.22,4.6,Florida,20,2016
65,Orlando,MCO,25,11/20/2016,75,55,11,0,5.51,Florida,20,2016
62,Pensacola,PNS,23,11/20/2016,74,50,11,0,4.74,Florida,20,2016
60,Tallahassee,TLH,27,11/20/2016,76,43,11,0,3.2,Florida,20,2016
67,Tampa,TPA,21,11/20/2016,76,58,11,0,4.61,Florida,20,2016
65,Vero Beach,VRB,28,11/20/2016,75,55,11,0.02,6.42,Florida,20,2016
70,West Palm Beach,PBI,24,11/20/2016,78,62,11,0,7.27,Florida,20,2016
57,Alma,AMG,30,11/20/2016,73,41,11,0,2.51,Georgia,20,2016
54,Athens,AHN,28,11/20/2016,70,37,11,0,2.95,Georgia,20,2016
56,Atlanta,ATL,29,11/20/2016,69,43,11,0,6.64,Georgia,20,2016
55,Augusta,AGS,23,11/20/2016,73,36,11,0,2.81,Georgia,20,2016
56,Macon,MCN,30,11/20/2016,73,38,11,0,3.8,Georgia,20,2016
58,Savannah,SAV,24,11/20/2016,72,44,11,0,3.45,Georgia,20,2016
74,Hilo,ITO,21,11/20/2016,80,67,11,2.64,2.75,Hawaii,20,2016
79,Honolulu,HNL,6,11/20/2016,83,73,11,0.07,13.11,Hawaii,20,2016
79,Kahului,OGG,5,11/20/2016,85,72,11,0.04,16.92,Hawaii,20,2016
78,Kaunakakai,MKK,4,11/20/2016,83,73,11,0.11,14.45,Hawaii,20,2016
78,Lihue,LIH,5,11/20/2016,83,72,11,0.1,17.55,Hawaii,20,2016
44,Boise,BOI,20,11/20/2016,52,36,11,0.07,5.67,Idaho,20,2016
44,Lewiston,LWS,14,11/20/2016,51,37,11,0.45,3.18,Idaho,20,2016
40,Pocatello,PIH,17,11/20/2016,54,26,11,0,7.04,Idaho,20,2016
45,Chicago,ORD,22,11/20/2016,55,36,11,0.21,9.5,Illinois,20,2016
47,Moline,MLI,24,11/20/2016,58,36,11,0,9.2,Illinois,20,2016
47,Peoria,PIA,24,11/20/2016,58,36,11,0,7.22,Illinois,20,2016
49,Quincy,UIN,20,11/20/2016,60,37,11,0,8.51,Illinois,20,2016
45,Rockford,RFD,23,11/20/2016,56,33,11,0.03,9.04,Illinois,20,2016
50,Springfield,SPI,24,11/20/2016,61,38,11,0.01,9.25,Illinois,20,2016
51,Evansville,EVV,24,11/20/2016,65,35,11,0.61,4.67,Indiana,20,2016
46,Fort Wayne,FWA,23,11/20/2016,57,34,11,0.61,10.05,Indiana,20,2016
47,Indianapolis,IND,22,11/20/2016,59,35,11,0.88,8.8,Indiana,20,2016
47,South Bend,SBN,24,11/20/2016,57,35,11,0.48,5.35,Indiana,20,2016
43,Cedar Rapids,CID,25,11/20/2016,55,31,11,0,9.5,Iowa,20,2016
48,Des Moines,DSM,23,11/20/2016,60,35,11,0,9.77,Iowa,20,2016
44,Dubuque,DBQ,25,11/20/2016,54,33,11,0,9.78,Iowa,20,2016
42,Sioux City,SUX,27,11/20/2016,54,30,11,0.37,10.31,Iowa,20,2016
43,Waterloo,ALO,21,11/20/2016,55,30,11,0,8.64,Iowa,20,2016
47,Concordia,CNK,24,11/20/2016,62,33,11,0,7.91,Kansas,20,2016
50,Dodge City,DDC,25,11/20/2016,66,32,11,0,8.95,Kansas,20,2016
45,Goodland,GLD,25,11/20/2016,61,28,11,0.1,10.2,Kansas,20,2016
50,Medicine Lodge,P28,21,11/20/2016,66,33,11,0,6.87,Kansas,20,2016
52,Topeka,TOP,21,11/20/2016,67,36,11,0,8.01,Kansas,20,2016
53,Wichita,ICT,24,11/20/2016,67,37,11,0,9.98,Kansas,20,2016
48,Covington,CVG,22,11/20/2016,61,33,11,0.19,8.32,Kentucky,20,2016
52,Jackson,JKL,23,11/20/2016,64,39,11,0.26,2.22,Kentucky,20,2016
50,Lexington,LEX,22,11/20/2016,64,36,11,0.13,7.7,Kentucky,20,2016
53,Louisville,SDF,21,11/20/2016,66,38,11,0.2,6.55,Kentucky,20,2016
52,Paducah,PAH,25,11/20/2016,67,38,11,0.23,5.05,Kentucky,20,2016
61,Baton Rouge,BTR,20,11/20/2016,75,45,11,0.05,3.27,Louisiana,20,2016
61,Lake Charles,LCH,15,11/20/2016,75,47,11,0.18,4.21,Louisiana,20,2016
62,New Orleans,MSY,19,11/20/2016,73,51,11,0.05,4.91,Louisiana,20,2016
60,Shreveport,SHV,23,11/20/2016,76,44,11,0.49,5.12,Louisiana,20,2016
58,Slidell,ASD,14,11/20/2016,74,42,11,0.01,3.11,Louisiana,20,2016
45,Bangor,BGR,17,11/20/2016,53,37,11,1.81,5.95,Maine,20,2016
43,Caribou,CAR,17,11/20/2016,49,36,11,0.95,5.5,Maine,20,2016
47,Portland,PWM,19,11/20/2016,57,38,11,1.63,5.15,Maine,20,2016
49,Baltimore,BWI,27,11/20/2016,63,34,11,0.02,6.91,Maryland,20,2016
48,Salisbury,SBY,25,11/20/2016,61,34,11,0.12,5.41,Maryland,20,2016
50,Boston,BOS,20,11/20/2016,57,42,11,1.1,8.64,Massachusetts,20,2016
46,Worcester,ORH,21,11/20/2016,53,39,11,1.63,8.77,Massachusetts,20,2016
43,Alpena,APN,24,11/20/2016,55,31,11,0.17,7.42,Michigan,20,2016
47,Detroit,DTW,23,11/20/2016,57,36,11,0.03,10.08,Michigan,20,2016
46,Flint,FNT,24,11/20/2016,57,35,11,0.37,10.57,Michigan,20,2016
44,Grand Rapids,GRR,23,11/20/2016,53,35,11,0.48,9.7,Michigan,20,2016
42,Houghton Lake,HTL,25,11/20/2016,52,31,11,0.35,8.17,Michigan,20,2016
46,Lansing,LAN,24,11/20/2016,56,36,11,0.3,10.15,Michigan,20,2016
38,Marquette,MQT,0,11/20/2016,44,32,11,0.36,0,Michigan,20,2016
46,Muskegon,MKG,24,11/20/2016,54,37,11,0.32,10.71,Michigan,20,2016
43,Sault Ste Marie,ANJ,19,11/20/2016,50,35,11,0.24,7.41,Michigan,20,2016
35,Duluth,DLH,16,11/20/2016,41,28,11,1.14,7.41,Minnesota,20,2016
31,International Falls,INL,13,11/20/2016,39,23,11,0.72,6.85,Minnesota,20,2016
40,Minneapolis,MSP,21,11/20/2016,47,33,11,0.8,8.95,Minnesota,20,2016
41,Rochester,RST,21,11/20/2016,50,31,11,0.12,9.77,Minnesota,20,2016
36,St Cloud,STC,21,11/20/2016,45,26,11,0.67,8.14,Minnesota,20,2016
56,Greenville,GLH,21,11/20/2016,72,40,11,0.6,5.51,Mississippi,20,2016
56,Greenwood,GWO,17,11/20/2016,71,39,11,0.6,3.22,Mississippi,20,2016
60,Gulfport,GPT,26,11/20/2016,73,46,11,0,3.92,Mississippi,20,2016
57,Hattiesburg,HBG,28,11/20/2016,74,40,11,0.07,2.9,Mississippi,20,2016
58,Jackson,JAN,20,11/20/2016,74,41,11,0.06,4.01,Mississippi,20,2016
57,Meridian,MEI,28,11/20/2016,74,39,11,0.01,3.61,Mississippi,20,2016
55,Tupelo,TUP,22,11/20/2016,71,40,11,0.55,3.92,Mississippi,20,2016
50,Cape Girardeau,CGI,24,11/20/2016,66,34,11,0.17,5.67,Missouri,20,2016
51,Columbia,COU,21,11/20/2016,63,39,11,0,8.45,Missouri,20,2016
52,Kansas City,MCI,21,11/20/2016,64,39,11,0,10.05,Missouri,20,2016
51,Rolla/Vichy,VIH,21,11/20/2016,64,38,11,0,8.71,Missouri,20,2016
52,Springfield,SGF,21,11/20/2016,66,38,11,0,8.6,Missouri,20,2016
49,St Joseph,STJ,23,11/20/2016,64,34,11,0,8.58,Missouri,20,2016
53,St Louis,STL,24,11/20/2016,64,41,11,0.21,7.15,Missouri,20,2016
38,Billings,BIL,16,11/20/2016,46,31,11,0.38,4,Montana,20,2016
33,Butte,BTM,22,11/20/2016,42,24,11,0.34,3.14,Montana,20,2016
33,Cut Bank,CTB,22,11/20/2016,40,25,11,0.26,7.47,Montana,20,2016
37,Dillon,DLN,17,11/20/2016,46,27,11,0.27,4.21,Montana,20,2016
36,Glasgow,GGW,22,11/20/2016,46,26,11,0.06,7.27,Montana,20,2016
41,Great Falls,GTF,22,11/20/2016,51,31,11,0.28,6.88,Montana,20,2016
38,Havre,HVR,16,11/20/2016,46,30,11,0,5.94,Montana,20,2016
41,Helena,HLN,27,11/20/2016,50,30,11,0.01,4.1,Montana,20,2016
36,Kalispell,GPI,19,11/20/2016,42,29,11,0.42,2.24,Montana,20,2016
40,Miles City,MLS,23,11/20/2016,50,29,11,0,5.84,Montana,20,2016
38,Missoula,MSO,24,11/20/2016,45,30,11,0.27,1.24,Montana,20,2016
44,Grand Island,GRI,25,11/20/2016,56,31,11,0.31,8.77,Nebraska,20,2016
45,Lincoln,LNK,28,11/20/2016,60,30,11,0.03,7.45,Nebraska,20,2016
41,Norfolk,OFK,26,11/20/2016,53,29,11,0.41,9.07,Nebraska,20,2016
39,North Platte,LBF,15,11/20/2016,54,23,11,0.58,6.97,Nebraska,20,2016
46,Omaha,OMA,25,11/20/2016,58,33,11,0,9.27,Nebraska,20,2016
40,Scottsbluff,BFF,14,11/20/2016,56,22,11,0.02,6.92,Nebraska,20,2016
38,Sidney,SNY,23,11/20/2016,53,22,11,0.05,9.05,Nebraska,20,2016
37,Valentine,VTN,26,11/20/2016,52,23,11,0.27,7.8,Nebraska,20,2016
39,Ely,ELY,20,11/20/2016,56,21,11,0.19,9.47,Nevada,20,2016
39,Eureka,P68,18,11/20/2016,56,23,11,0.11,7.45,Nevada,20,2016
59,Las Vegas,LAS,23,11/20/2016,69,49,11,0,4.08,Nevada,20,2016
52,Mercury,DRA,10,11/20/2016,65,39,11,0.07,4.72,Nevada,20,2016
45,Reno,RNO,18,11/20/2016,59,33,11,0,6.58,Nevada,20,2016
41,Winnemucca,WMC,17,11/20/2016,57,23,11,0.02,3.91,Nevada,20,2016
46,Concord,CON,23,11/20/2016,59,32,11,0.83,3.3,New Hampshire,20,2016
60,Mt. Washington,MWN,15,11/20/2016,60,60,11,0,17.5,New Hampshire,20,2016
48,Atlantic City,ACY,27,11/20/2016,61,35,11,0.32,6.87,New Jersey,20,2016
50,Newark,EWR,26,11/20/2016,59,40,11,3.22,8.28,New Jersey,20,2016
49,Albuquerque,ABQ,26,11/20/2016,61,35,11,0,3.57,New Mexico,20,2016
51,Clayton,CAO,26,11/20/2016,67,34,11,0,10.38,New Mexico,20,2016
54,Roswell,ROW,17,11/20/2016,72,35,11,0,4.6,New Mexico,20,2016
42,Albany,ALB,23,11/20/2016,54,31,11,2.25,5.84,New York,20,2016
42,Binghamton,BGM,27,11/20/2016,52,32,11,0.77,5.71,New York,20,2016
45,Buffalo,BUF,22,11/20/2016,54,35,11,0.65,8.55,New York,20,2016
41,Glens Falls,GFL,20,11/20/2016,53,29,11,1.43,2.22,New York,20,2016
50,Islip,ISP,27,11/20/2016,60,38,11,0.86,8.05,New York,20,2016
53,New York,LGA,26,11/20/2016,60,46,11,2.13,9.17,New York,20,2016
46,Rochester,ROC,25,11/20/2016,57,35,11,0.7,6.4,New York,20,2016
44,Syracuse,SYR,24,11/20/2016,55,32,11,0.75,5.65,New York,20,2016
47,Asheville,AVL,31,11/20/2016,63,31,11,0,6.7,North Carolina,20,2016
55,Cape Hatteras,HSE,28,11/20/2016,63,47,11,0.81,5.75,North Carolina,20,2016
52,Charlotte,CLT,26,11/20/2016,68,36,11,0,2.82,North Carolina,20,2016
52,Greensboro,GSO,23,11/20/2016,66,38,11,0,5.31,North Carolina,20,2016
52,Hickory,HKY,26,11/20/2016,67,37,11,0,3.01,North Carolina,20,2016
52,Raleigh/Durham,RDU,19,11/20/2016,66,37,11,0.27,2.61,North Carolina,20,2016
54,Wilmington,ILM,26,11/20/2016,66,42,11,0.61,4.68,North Carolina,20,2016
35,Bismarck,BIS,25,11/20/2016,46,24,11,0,8.02,North Dakota,20,2016
34,Dickinson,DIK,24,11/20/2016,45,23,11,0,9.52,North Dakota,20,2016
36,Fargo,FAR,25,11/20/2016,44,29,11,0.24,11.62,North Dakota,20,2016
35,Grand Forks,GFK,26,11/20/2016,44,26,11,0.01,10.54,North Dakota,20,2016
35,Williston,ISN,24,11/20/2016,45,24,11,0.01,5.95,North Dakota,20,2016
45,Akron,CAK,22,11/20/2016,55,33,11,0.54,9.17,Ohio,20,2016
49,Cleveland,CLE,22,11/20/2016,59,38,11,0.45,10.67,Ohio,20,2016
47,Columbus,CMH,18,11/20/2016,60,33,11,0.25,7.31,Ohio,20,2016
48,Dayton,DAY,22,11/20/2016,60,36,11,0.03,10.87,Ohio,20,2016
46,Mansfield,MFD,21,11/20/2016,57,35,11,0.18,9.45,Ohio,20,2016
47,Toledo,TOL,23,11/20/2016,57,35,11,0.02,8.8,Ohio,20,2016
43,Youngstown/Warren,YNG,21,11/20/2016,56,31,11,0.63,7.52,Ohio,20,2016
53,Gage,GAG,23,11/20/2016,72,34,11,0,10.4,Oklahoma,20,2016
55,Oklahoma City,OKC,24,11/20/2016,70,40,11,0,10.51,Oklahoma,20,2016
56,Ponca City,PNC,25,11/20/2016,71,39,11,0,6.75,Oklahoma,20,2016
57,Tulsa,TUL,21,11/20/2016,70,42,11,0,8.08,Oklahoma,20,2016
51,Astoria,AST,14,11/20/2016,56,46,11,4.62,5.74,Oregon,20,2016
35,Burns,BNO,12,11/20/2016,45,25,11,0.46,3.52,Oregon,20,2016
49,Eugene,EUG,16,11/20/2016,55,42,11,1.24,6.14,Oregon,20,2016
48,Medford,MFR,26,11/20/2016,55,40,11,0.67,3.07,Oregon,20,2016
44,Pendleton,PDT,15,11/20/2016,53,35,11,0.29,4.41,Oregon,20,2016
50,Portland,PDX,14,11/20/2016,54,44,11,1.46,8.91,Oregon,20,2016
40,Redmond,RDM,16,11/20/2016,51,29,11,0.12,4.67,Oregon,20,2016
50,Salem,SLE,20,11/20/2016,55,44,11,1.55,7.17,Oregon,20,2016
47,Allentown,ABE,27,11/20/2016,60,34,11,0.19,5.92,Pennsylvania,20,2016
49,Erie,ERI,22,11/20/2016,58,39,11,0.59,11.18,Pennsylvania,20,2016
47,Harrisburg,MDT,30,11/20/2016,59,35,11,0.28,6.68,Pennsylvania,20,2016
51,Philadelphia,PHL,27,11/20/2016,61,40,11,0.03,7.57,Pennsylvania,20,2016
45,Pittsburgh,PIT,22,11/20/2016,57,33,11,0.32,6.01,Pennsylvania,20,2016
45,Wilkes-Barre/Scranton,AVP,19,11/20/2016,56,34,11,0.55,4.54,Pennsylvania,20,2016
44,Williamsport,IPT,23,11/20/2016,55,32,11,0.21,5.54,Pennsylvania,20,2016
82,San Juan,SJU,10,11/20/2016,87,76,11,5.6,2.6,Puerto Rico,20,2016
49,Providence,PVD,21,11/20/2016,58,40,11,1.31,6.88,Rhode Island,20,2016
52,Anderson,AND,21,11/20/2016,68,36,11,0,2.68,South Carolina,20,2016
56,Charleston,CHS,25,11/20/2016,70,44,11,0,3.45,South Carolina,20,2016
55,Columbia,CAE,26,11/20/2016,71,38,11,0,2.85,South Carolina,20,2016
53,Greer,GSP,25,11/20/2016,69,36,11,0,2.84,South Carolina,20,2016
35,Aberdeen,ABR,20,11/20/2016,44,25,11,0.23,9.21,South Dakota,20,2016
36,Huron,HON,24,11/20/2016,45,25,11,0.35,9.95,South Dakota,20,2016
38,Pierre,PIR,20,11/20/2016,47,28,11,0.2,10.07,South Dakota,20,2016
37,Rapid City,RAP,26,11/20/2016,50,23,11,0.2,8.87,South Dakota,20,2016
37,Sioux Falls,FSD,21,11/20/2016,47,26,11,0.4,9.84,South Dakota,20,2016
46,Bristol/Jhnsn Cty/Kngsprt,TRI,27,11/20/2016,61,31,11,0.09,3.48,Tennessee,20,2016
53,Chattanooga,CHA,19,11/20/2016,69,37,11,0.01,3.18,Tennessee,20,2016
52,Clarksville,CKV,25,11/20/2016,66,36,11,0.47,5.28,Tennessee,20,2016
48,Crossville,CSV,25,11/20/2016,63,33,11,0.22,3.7,Tennessee,20,2016
51,Knoxville,TYS,21,11/20/2016,65,36,11,0.16,2.74,Tennessee,20,2016
56,Memphis,MEM,25,11/20/2016,70,43,11,0.57,4.78,Tennessee,20,2016
55,Nashville,BNA,23,11/20/2016,69,39,11,0.13,4.82,Tennessee,20,2016
50,Oak Ridge,OQT,21,11/20/2016,64,35,11,0.18,0.91,Tennessee,20,2016
59,Abilene,ABI,21,11/20/2016,73,44,11,0,9.27,Texas,20,2016
54,Amarillo,AMA,24,11/20/2016,71,37,11,0,11.48,Texas,20,2016
63,Austin/Bergstrom,AUS,20,11/20/2016,78,47,11,0,6.9,Texas,20,2016
64,Austin/City,ATT,25,11/20/2016,77,50,11,0,2.7,Texas,20,2016
63,Beaumont/Port Arthur,BPT,15,11/20/2016,76,49,11,0.38,4.91,Texas,20,2016
69,Brownsville,BRO,26,11/20/2016,79,59,11,1.15,6.34,Texas,20,2016
57,Childress,CDS,24,11/20/2016,73,40,11,0,8.12,Texas,20,2016
63,College Station,CLL,24,11/20/2016,76,49,11,0.03,6.2,Texas,20,2016
67,Corpus Christi,CRP,12,11/20/2016,80,53,11,1.02,7.35,Texas,20,2016
52,Dalhart,DHT,25,11/20/2016,72,31,11,0,9.84,Texas,20,2016
62,Dallas,DAL,23,11/20/2016,75,49,11,0.01,7.55,Texas,20,2016
62,Dallas-Fort Worth,DFW,24,11/20/2016,75,48,11,0.05,9.11,Texas,20,2016
62,Del Rio,DRT,20,11/20/2016,75,49,11,0,4.68,Texas,20,2016
58,El Paso,ELP,15,11/20/2016,72,43,11,0,4.72,Texas,20,2016
62,Fort Worth,FTW,23,11/20/2016,75,49,11,0.03,8.14,Texas,20,2016
69,Galveston,GLS,16,11/20/2016,76,61,11,0.04,7.45,Texas,20,2016
65,Houston,HOU,23,11/20/2016,77,52,11,0.47,5.12,Texas,20,2016
54,Lubbock,LBB,25,11/20/2016,71,36,11,0,9.72,Texas,20,2016
58,Midland,MAF,17,11/20/2016,72,43,11,0,8.08,Texas,20,2016
59,San Angelo,SJT,21,11/20/2016,75,42,11,0,7.17,Texas,20,2016
63,San Antonio,SAT,16,11/20/2016,76,49,11,0,5.82,Texas,20,2016
64,Victoria,VCT,13,11/20/2016,79,49,11,2.06,5.51,Texas,20,2016
60,Waco,ACT,23,11/20/2016,75,45,11,0,8.51,Texas,20,2016
57,Wichita Falls,SPS,24,11/20/2016,72,41,11,0,9.72,Texas,20,2016
49,Salt Lake City,SLC,19,11/20/2016,60,37,11,0.12,7.82,Utah,20,2016
50,Blacksburg,BCB,19,11/20/2016,64,35,11,0,6.5,VA,20,2016
45,Burlington,BTV,26,11/20/2016,54,36,11,0.94,3.15,Vermont,20,2016
48,Lynchburg,LYH,19,11/20/2016,62,33,11,0,2.3,Virginia,20,2016
52,Norfolk,ORF,23,11/20/2016,63,40,11,0.04,4.08,Virginia,20,2016
48,Richmond,RIC,29,11/20/2016,61,35,11,0.36,5.17,Virginia,20,2016
50,Roanoke,ROA,19,11/20/2016,64,35,11,0,6.5,Virginia,20,2016
49,Wallops Island,WAL,24,11/20/2016,59,39,11,0.16,7.18,Virginia,20,2016
52,Washington,DCA,26,11/20/2016,63,41,11,0.07,6.61,Virginia,20,2016
38,Deer Park,DEW,10,11/20/2016,43,32,11,0.85,5.48,Washington,20,2016
42,Ephrata,EPH,26,11/20/2016,49,34,11,0.34,5.72,Washington,20,2016
45,Olympia,OLM,20,11/20/2016,52,38,11,1.92,3.85,Washington,20,2016
46,Quillayute,UIL,12,11/20/2016,52,39,11,3.17,4,Washington,20,2016
49,Seattle,SEA,16,11/20/2016,54,44,11,1.64,7.35,Washington,20,2016
40,Spokane,GEG,14,11/20/2016,44,35,11,0.72,8.18,Washington,20,2016
42,Yakima,YKM,27,11/20/2016,52,32,11,0.29,3,Washington,20,2016
45,Beckley,BKW,24,11/20/2016,56,33,11,0.09,5.3,West Virginia,20,2016
47,Charleston,CRW,20,11/20/2016,59,34,11,0.24,3.12,West Virginia,20,2016
41,Elkins,EKN,26,11/20/2016,55,26,11,0.2,3.5,West Virginia,20,2016
49,Huntington,HTS,20,11/20/2016,63,35,11,0.12,3.81,West Virginia,20,2016
44,Green Bay,GRB,24,11/20/2016,53,35,11,0.08,6.42,Wisconsin,20,2016
44,La Crosse,LSE,24,11/20/2016,55,33,11,0.03,7.31,Wisconsin,20,2016
43,Madison,MSN,25,11/20/2016,53,33,11,0,7.24,Wisconsin,20,2016
46,Milwaukee,MKE,24,11/20/2016,54,38,11,0,9.24,Wisconsin,20,2016
41,Casper,CPR,19,11/20/2016,54,28,11,0.09,13.68,Wyoming,20,2016
42,Cheyenne,CYS,22,11/20/2016,56,28,11,0.15,9.7,Wyoming,20,2016
33,Lander,LND,24,11/20/2016,44,21,11,1.11,2.22,Wyoming,20,2016
40,Rawlins,RWL,20,11/20/2016,51,28,11,0.04,15.61,Wyoming,20,2016
33,Sheridan,SHR,24,11/20/2016,44,21,11,1.16,3.52,Wyoming,20,2016
51,Birmingham,BHM,24,11/27/2016,65,36,11,0,3.55,Alabama,27,2016
49,Huntsville,HSV,15,11/27/2016,64,34,11,0.02,4.48,Alabama,27,2016
57,Mobile,MOB,14,11/27/2016,73,41,11,0,4.17,Alabama,27,2016
55,Montgomery,MGM,22,11/27/2016,73,36,11,0,2.84,Alabama,27,2016
19,Anchorage,ANC,3,11/27/2016,24,14,11,0.03,3.92,Alaska,27,2016
40,Annette,ANN,11,11/27/2016,46,34,11,2.39,8.22,Alaska,27,2016
5,Bethel,BET,8,11/27/2016,12,-1,11,0.22,8.88,Alaska,27,2016
-11,Bettles,BTT,34,11/27/2016,-5,-17,11,0,5.25,Alaska,27,2016
36,Cold Bay,CDB,26,11/27/2016,41,30,11,1.42,11.97,Alaska,27,2016
28,Cordova,CDV,9,11/27/2016,37,20,11,0.29,1.42,Alaska,27,2016
-1,Delta Junction/Ft Greely,BIG,13,11/27/2016,3,-6,11,0.01,12.22,Alaska,27,2016
-5,Fairbanks,FAI,7,11/27/2016,0,-12,11,0.04,1.42,Alaska,27,2016
-11,Gulkana,GKN,33,11/27/2016,-2,-20,11,0.25,1.25,Alaska,27,2016
60,Gustavus,GST,23,11/27/2016,60,60,11,0,3.22,Alaska,27,2016
30,Homer,HOM,7,11/27/2016,37,22,11,0.57,4.14,Alaska,27,2016
20,Iliamna,ILI,29,11/27/2016,27,12,11,0.26,9.45,Alaska,27,2016
